"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
5.68226686007611e-108,2.93906491514861,0.779,0.193,2.07317506389877e-103,"Radial glia","PARD3",1.72229204027708
5.78174796065435e-121,2.72784514075544,0.957,0.334,2.10947074344474e-116,"Radial glia","ZBTB20",1.69944752269064
1.6840040357284e-126,2.80864910771399,0.975,0.371,6.14408872435507e-122,"Radial glia","QKI",1.69642406105925
3.40408232293748e-267,6.19540541973249,0.276,0.006,1.24197943552374e-262,"Radial glia","RREB1",1.67275946332777
8.04559676673416e-170,4.59584404558458,0.387,0.024,2.93543598034296e-165,"Radial glia","DPF3",1.6682913885472
1.3686406751736e-97,3.50369171986132,0.577,0.105,4.99348550337088e-93,"Radial glia","TCF7L2",1.65374249177454
3.79339489500617e-295,6.84174274720542,0.245,0.004,1.384020127443e-290,"Radial glia","COL4A5",1.64886000207651
3.82056998222929e-305,6.79414874125281,0.245,0.004,1.39393495801636e-300,"Radial glia","SALL3",1.63738984664193
2.30700496805316e-195,5.35684710243754,0.319,0.014,8.41710762594196e-191,"Radial glia","PRTG",1.63383836624345
7.17973104244813e-125,4.19734616986381,0.429,0.043,2.6195248708372e-120,"Radial glia","PLCE1",1.62017562156743
9.01192720137923e-199,5.14605863412952,0.325,0.014,3.28800163942321e-194,"Radial glia","PMP22",1.60042423521428
4.67156453387702e-133,4.44352746455002,0.393,0.033,1.70442032018503e-128,"Radial glia","ID4",1.59966988723801
4.17429123197739e-186,5.26156577686317,0.319,0.015,1.52299015598695e-181,"Radial glia","TANC1",1.5995159961664
4.41774774446513e-133,3.83958821027839,0.454,0.044,1.6118152645681e-128,"Radial glia","FGFR2",1.57423116621414
9.46648976785427e-102,4.08942270161397,0.436,0.054,3.45384879180163e-97,"Radial glia","VEGFA",1.56215947201654
0,7.49068661286689,0.209,0.002,0,"Radial glia","TOP2A",1.55057212886345
7.79358797331396e-129,4.49789136714149,0.362,0.029,2.8434905720636e-124,"Radial glia","SUCLG2",1.49779782525812
1.59952789541642e-178,5.54244370644829,0.282,0.012,5.83587752642682e-174,"Radial glia","EYA2",1.49645980074104
1.46858557928983e-148,5.15696225999613,0.307,0.017,5.35813448603894e-144,"Radial glia","HMGB2",1.49551905539888
1.65118452347504e-88,3.76963984888041,0.466,0.072,6.02434673389869e-84,"Radial glia","MAP3K1",1.48523810045888
8.0490469485729e-250,6.11487998894487,0.245,0.005,2.93669477918682e-245,"Radial glia","MLC1",1.46757119734677
8.00262045796148e-209,5.97001296285482,0.252,0.007,2.91975607408725e-204,"Radial glia","GLI2",1.46265317589943
1.07678525357143e-85,2.7410318788612,0.712,0.185,3.92865099765537e-81,"Radial glia","MAML2",1.44452380015985
3.90526861151719e-91,3.72339348049066,0.448,0.064,1.42483725291205e-86,"Radial glia","CRB1",1.42978309650841
7.12225453478922e-98,3.90606453219277,0.411,0.05,2.59855456701785e-93,"Radial glia","SOX9",1.41008929612159
1.50122388930183e-125,4.54775140954685,0.331,0.025,5.47721536011774e-121,"Radial glia","FGFR1",1.39161193132134
9.71355316430616e-137,4.89045864581056,0.301,0.018,3.5439898719971e-132,"Radial glia","HSPA1B",1.38399979676439
3.00090678772419e-79,3.14204694905605,0.552,0.112,1.09488084150117e-74,"Radial glia","RHOBTB3",1.38250065758466
7.80682260120511e-176,5.64452633503862,0.252,0.009,2.84831922604968e-171,"Radial glia","HEPACAM",1.37161989941438
1.31607027765142e-128,4.76317525594645,0.307,0.02,4.8016824080112e-124,"Radial glia","PDLIM5",1.36703129845663
2.61036625275156e-81,2.65181621170673,0.742,0.231,9.52392127316408e-77,"Radial glia","TRPS1",1.35507808418214
3.08018635813126e-85,2.46937220716283,0.73,0.186,1.12380599276419e-80,"Radial glia","ITPR2",1.34333848069658
1.27041828404952e-123,4.77783883530215,0.301,0.02,4.63512110935469e-119,"Radial glia","ANXA5",1.3425727127199
1.22602882957246e-247,6.93314424666304,0.196,0.003,4.47316618469513e-243,"Radial glia","IL33",1.33809683960597
5.70964316412914e-263,7.32222350897226,0.184,0.002,2.08316330843252e-258,"Radial glia","P2RY1",1.33264467863295
1.82296361466228e-73,2.98322506266839,0.577,0.133,6.65108274809532e-69,"Radial glia","SYNE2",1.32455192782477
2.08502788175881e-78,2.61997548484391,0.669,0.168,7.60722422659703e-74,"Radial glia","BMPR1B",1.3126077179068
7.08072325766713e-78,3.38725274258032,0.466,0.08,2.58340188055985e-73,"Radial glia","PTAR1",1.307479558636
2.96783198258011e-187,6.05509310178973,0.221,0.006,1.08281349884435e-182,"Radial glia","BMP7",1.30184501688479
4.92354783270604e-83,3.81237758281545,0.393,0.053,1.7963564267628e-78,"Radial glia","EEPD1",1.29620837815725
0,7.51767117671804,0.172,0.001,0,"Radial glia","MKI67",1.28552177121878
2.76901456003876e-282,7.04821151617066,0.184,0.002,1.01027496223014e-277,"Radial glia","PDK4",1.28277449594306
9.20183591886164e-96,4.07418241958619,0.35,0.036,3.35728983499667e-91,"Radial glia","F3",1.27929327975006
4.00386748422413e-84,3.66309126939874,0.405,0.056,1.46081105161917e-79,"Radial glia","LTBP1",1.27841885302016
4.895468742862e-106,4.51828501261245,0.307,0.025,1.7861117708332e-101,"Radial glia","STK33",1.27415637355671
1.3329918876898e-118,4.61124507784279,0.294,0.02,4.86342090223625e-114,"Radial glia","HES1",1.26348115132892
1.78232162638043e-69,2.7406527390423,0.663,0.202,6.50280045384899e-65,"Radial glia","RFX4",1.2634409126985
2.4826603964226e-121,4.19235602262674,0.325,0.024,9.05798645634784e-117,"Radial glia","PRDM16",1.26189916281065
2.82854801463541e-70,2.85890264549644,0.558,0.125,1.03199574313973e-65,"Radial glia","KCNIP1",1.23790484549996
2.04853156041972e-180,5.76465827791523,0.221,0.007,7.47406739819134e-176,"Radial glia","PLSCR4",1.23363687147386
1.05656604550601e-190,6.25738501045002,0.202,0.005,3.85488121702868e-186,"Radial glia","STK17B",1.23270484705865
8.92737418732139e-114,4.59543842309366,0.288,0.02,3.25715247224421e-109,"Radial glia","ARHGAP31",1.2315774973891
6.17517923871391e-110,4.78271798518938,0.276,0.019,2.25301414524477e-105,"Radial glia","LINC00472",1.22915852219367
1.7417878007539e-147,4.97435510950331,0.258,0.012,6.35491279105061e-143,"Radial glia","AC087564.1",1.22369135693781
1.17281620774916e-70,2.51204214881025,0.706,0.219,4.27901993397281e-66,"Radial glia","ERBIN",1.22336452647059
4.42682922898713e-116,4.81613863201501,0.27,0.017,1.61512864419595e-111,"Radial glia","AL137139.2",1.2184830738998
3.01120220329226e-149,5.58061221858375,0.227,0.009,1.09863712387118e-144,"Radial glia","GJA1",1.21657346365126
1.00546413640219e-82,3.31592811722739,0.429,0.063,3.6684359016634e-78,"Radial glia","ITGAV",1.21362969090523
1.78992838583216e-163,5.95395392820698,0.209,0.007,6.53055371570862e-159,"Radial glia","SLC25A18",1.20269869349781
1.04320417514565e-114,5.14107709456309,0.245,0.014,3.80613043301891e-110,"Radial glia","MERTK",1.18758880884407
1.50964312630314e-108,4.25840507073553,0.301,0.023,5.507932946317e-104,"Radial glia","RASSF8",1.18383660966448
1.54688255865823e-64,2.9958198181932,0.509,0.114,5.64380101526455e-60,"Radial glia","NR3C2",1.18334882818631
3.15487095089572e-64,2.84101520777266,0.546,0.132,1.1510546664343e-59,"Radial glia","UTRN",1.17618029601788
1.47895526750948e-72,3.57482208977926,0.387,0.058,5.39596829350833e-68,"Radial glia","TBL1X",1.17611646753738
5.84223345617526e-62,2.90559638494353,0.534,0.131,2.13153887648554e-57,"Radial glia","CNN3",1.17095534313224
6.90565105764266e-79,4.14478386959038,0.319,0.037,2.51952678838092e-74,"Radial glia","SLC16A9",1.16882905122449
7.19051115513754e-68,3.3371264279503,0.423,0.075,2.62345799495193e-63,"Radial glia","GOLIM4",1.1613199969267
1.15791274670323e-62,3.35782964428448,0.423,0.08,4.22464465634674e-58,"Radial glia","PLOD2",1.15173556798958
7.38936613073051e-75,3.81872066379424,0.344,0.044,2.69601023279703e-70,"Radial glia","MEGF10",1.14561619913827
2.76290635306827e-68,2.68688784689197,0.54,0.115,1.00804638291696e-63,"Radial glia","ETV1",1.14192733492909
5.86685202129135e-190,6.13661561661859,0.19,0.004,2.14052095996815e-185,"Radial glia","CCDC80",1.14141050469106
1.25398979525342e-57,3.25459754422212,0.448,0.098,4.57518176798212e-53,"Radial glia","HSPA1A",1.13910914047774
1.55089333405334e-182,5.92010513293339,0.196,0.005,5.6584343292936e-178,"Radial glia","MFGE8",1.13074008039028
5.40588992671962e-104,5.03492963169341,0.239,0.015,1.97233893976365e-99,"Radial glia","HSPB1",1.12782423749932
8.40674355139342e-81,2.10934277597716,0.883,0.353,3.06720038472589e-76,"Radial glia","NCKAP5",1.11795167126789
1.56339128895257e-110,4.95877310514934,0.239,0.014,5.70403311774346e-106,"Radial glia","FOS",1.1157239486586
8.03518120726362e-220,6.79237113095408,0.166,0.002,2.93163586347013e-215,"Radial glia","FGFR3",1.11394886547647
6.76729645265995e-84,4.34347821654408,0.282,0.027,2.46904811075298e-79,"Radial glia","ITGA6",1.10758694521874
3.58988703324676e-77,3.55869192095695,0.356,0.046,1.30977028408008e-72,"Radial glia","PREX2",1.10319449549665
1.32813292836382e-196,6.29795612334808,0.178,0.003,4.8456929891354e-192,"Radial glia","DBX2",1.10214232158591
5.26640665375516e-66,3.46054627881002,0.38,0.062,1.92144846762257e-61,"Radial glia","HOPX",1.10045371666159
5.24869887497766e-151,5.76066428334108,0.196,0.006,1.9149877845356e-146,"Radial glia","TNS1",1.0945262138348
3.01350029976884e-181,6.27285807999048,0.178,0.004,1.09947558437066e-176,"Radial glia","LINC01896",1.09147730591834
1.02368257657204e-81,4.22909756249048,0.276,0.026,3.73490588062308e-77,"Radial glia","PREX1",1.05727439062262
1.87972641754617e-94,4.6526863946232,0.245,0.018,6.8581818344172e-90,"Radial glia","IQGAP2",1.05615981157947
1.20633360932947e-137,5.74240783928493,0.19,0.007,4.40130817363856e-133,"Radial glia","CEBPD",1.05086063458914
1.81108227611209e-138,5.41415807093743,0.202,0.008,6.60773368439496e-134,"Radial glia","LINC02649",1.05034666576186
6.99140839100269e-199,6.94621166993297,0.153,0.002,2.55081535145733e-194,"Radial glia","CD44",1.04887796215988
1.5325660394826e-82,4.45322213212657,0.258,0.023,5.59156719505228e-78,"Radial glia","BRIP1",1.04650720104974
1.4146890919529e-58,3.11054721593677,0.417,0.082,5.16149315199015e-54,"Radial glia","ANKFN1",1.04203331733882
9.23003865807057e-63,3.47175431563859,0.356,0.056,3.36757960439705e-58,"Radial glia","MEIS1",1.04152629469158
7.45847450675994e-53,3.08437560274244,0.436,0.101,2.72122442379136e-48,"Radial glia","GLUL",1.03326582691872
1.58193246514056e-70,3.83369796297545,0.307,0.038,5.77168059906533e-66,"Radial glia","BEND7",1.0312647520404
1.13900630013983e-86,4.34013458762321,0.258,0.021,4.15566448606016e-82,"Radial glia","GNG12",1.0286118972667
4.59862702795138e-105,5.17524280639361,0.209,0.011,1.67780907114806e-100,"Radial glia","OBI1-AS1",1.02469807566594
3.68016890211273e-67,3.88626469517588,0.301,0.038,1.34270962393583e-62,"Radial glia","ACSS3",1.02208761483126
3.51824796053401e-91,4.10958682183979,0.27,0.022,1.28363276840083e-86,"Radial glia","HTRA1",1.01917753181627
1.97662973322584e-135,5.39168952701831,0.196,0.007,7.21173358167447e-131,"Radial glia","AC008957.2",1.01902932060646
1.52105403516804e-181,6.77306829391806,0.153,0.003,5.54956564731058e-177,"Radial glia","ZIC1",1.01596024408771
1.1761318754122e-62,3.4026419600771,0.35,0.054,4.29111714744141e-58,"Radial glia","B2M",1.00718202018282
4.30968554651329e-119,5.67980805243219,0.184,0.007,1.57238877164537e-114,"Radial glia","SNTB1",1.0053260252805
1.93216789243224e-152,6.01772113398964,0.172,0.005,7.04951455553902e-148,"Radial glia","PMP2",1.00495942937627
1.06042824328355e-54,3.11541939993444,0.405,0.083,3.86897244562005e-50,"Radial glia","NEK7",1.00316504677889
3.5766796329957e-74,4.30096581112122,0.258,0.025,1.30495156409848e-69,"Radial glia","MT2A",1.00212503399125
4.07297249888393e-73,4.05620031599455,0.276,0.029,1.4860240162178e-68,"Radial glia","MMD2",1.00188147805065
1.94444200189978e-62,3.44241826138654,0.344,0.053,7.09429664393134e-58,"Radial glia","RGMA",1.00174371406348
1.33207733857339e-100,5.06308873473448,0.209,0.012,4.860084169785e-96,"Radial glia","BX284613.2",0.997428480742693
2.00193814319493e-62,3.58210750745027,0.325,0.047,7.30407131544668e-58,"Radial glia","APOE",0.995825887071174
6.67278084531061e-132,5.78806275213222,0.178,0.006,2.43456409141157e-127,"Radial glia","LGR6",0.995546793366743
5.81744226056158e-50,3.19028113913594,0.399,0.087,2.12249380876589e-45,"Radial glia","AC114971.1",0.995367715410415
5.15690848928952e-127,5.40785806826253,0.19,0.007,1.88149806231728e-122,"Radial glia","EDNRB",0.989638026492043
2.92256243344977e-70,3.86461729156772,0.288,0.033,1.06629690384415e-65,"Radial glia","RANBP3L",0.985477409349769
1.16285771214122e-47,3.12480097321821,0.411,0.096,4.24268636274723e-43,"Radial glia","IGFBP5",0.984312306563735
2.5878539171142e-239,7.6797511063037,0.129,0.001,9.44178501659115e-235,"Radial glia","AC090692.1",0.983008141606873
2.63143922928848e-104,4.83327914689095,0.215,0.012,9.60080602805903e-100,"Radial glia","FAT1",0.981155666818862
2.34129579949703e-46,2.92993940770792,0.46,0.126,8.54221772446492e-42,"Radial glia","CLU",0.978599762174444
2.13435986839071e-207,6.99690064136153,0.141,0.002,7.78721197982349e-203,"Radial glia","PBK",0.972569189149253
8.78887964575319e-131,5.14277398011892,0.196,0.008,3.20662273875305e-126,"Radial glia","PAX6",0.966841508262356
3.53705885598725e-54,3.49646223532688,0.331,0.056,1.29049592360695e-49,"Radial glia","NFE2L2",0.961527114714892
1.01008844952797e-52,2.54993089391982,0.497,0.123,3.6853077081028e-48,"Radial glia","VCAN",0.953674154326014
1.80223973898997e-102,5.43435837609416,0.184,0.009,6.57547168770489e-98,"Radial glia","C10orf90",0.951012715816478
6.84756148203288e-71,4.26063402651222,0.245,0.024,2.4983328067197e-66,"Radial glia","FAM189A2",0.9416001198592
1.28686066510198e-158,6.53342608057197,0.147,0.003,4.69511113662457e-154,"Radial glia","HIST1H1B",0.940813355602363
1.30932703584213e-90,4.4065799638259,0.227,0.016,4.77707969027002e-86,"Radial glia","RHOJ",0.929788372367266
1.77834626308613e-63,3.82804324751841,0.276,0.034,6.48829634086975e-59,"Radial glia","CA8",0.926386465899455
3.84925611517207e-83,4.73215549138115,0.209,0.014,1.40440109362053e-78,"Radial glia","PDLIM3",0.922770320819323
5.47891092843642e-63,2.27903084507165,0.779,0.376,1.99898065224003e-58,"Radial glia","PTN",0.918449430563876
1.4786471992893e-59,3.61323367503668,0.294,0.04,5.39484430660701e-55,"Radial glia","PSAT1",0.917761353459317
1.4162858617725e-79,4.59848830165658,0.215,0.016,5.16731896667697e-75,"Radial glia","DAAM2",0.915099172029659
2.310050105235e-70,1.98992050466081,0.853,0.394,8.42821780894991e-66,"Radial glia","PDE4B",0.913373511639312
8.260884990738e-132,5.66362908018487,0.166,0.005,3.01398388887076e-127,"Radial glia","PARP14",0.911844281909764
1.36639441742958e-41,2.69968476387406,0.479,0.145,4.98529003199183e-37,"Radial glia","ZHX2",0.901694711133936
3.25970057740859e-81,4.41207330489097,0.221,0.017,1.18930175566752e-76,"Radial glia","PDGFRA",0.900062954197758
1.37481572904914e-46,2.40040141521399,0.546,0.173,5.0160151874358e-42,"Radial glia","MYO10",0.895349727874817
4.98592823101981e-36,2.84479193093865,0.485,0.171,1.81911591508758e-31,"Radial glia","AC007402.1",0.893264666314737
3.53979444322466e-101,5.43433491970807,0.172,0.008,1.29149400261052e-96,"Radial glia","AC093535.1",0.891230926832124
1.09796958808458e-59,3.55842193821786,0.288,0.038,4.00594204212661e-55,"Radial glia","SEMA5B",0.889605484554465
1.59937074052276e-107,5.37096494077384,0.172,0.007,5.83530414679728e-103,"Radial glia","JAG1",0.886209215227684
4.66006553339952e-181,6.97300386711757,0.129,0.002,1.70022490986081e-176,"Radial glia","ADM",0.885571491123932
2.08943799250282e-103,5.03101070316028,0.184,0.009,7.62331451564655e-99,"Radial glia","APCDD1",0.880426873053049
3.21574480538485e-43,2.41411711619217,0.571,0.208,1.17326449224466e-38,"Radial glia","MT3",0.876324513177757
2.33697127442596e-93,5.31266903006904,0.172,0.008,8.52643969474313e-89,"Radial glia","KIF11",0.871277720931323
2.3187874147229e-70,2.17162257114994,0.847,0.449,8.46009588261651e-66,"Radial glia","SLC1A2",0.864305783317678
2.8909948743694e-134,6.24280707798839,0.141,0.003,1.05477947991367e-129,"Radial glia","LINC01727",0.861507376762397
2.99937872872162e-137,5.51561155265942,0.16,0.004,1.09432332917408e-132,"Radial glia","ACSS1",0.860435402214869
8.62151229636057e-132,5.974299436856,0.147,0.004,3.14555876132715e-127,"Radial glia","KNL1",0.854324819470408
4.13595512328705e-123,5.49259498930236,0.16,0.005,1.50900322673128e-118,"Radial glia","OLIG1",0.851352223341867
1.05749081979734e-57,4.20660475082743,0.227,0.025,3.85825525603061e-53,"Radial glia","YBX3",0.849734159667141
2.89140996713496e-67,3.74964436442625,0.252,0.026,1.05493092650919e-62,"Radial glia","ZBTB20-AS5",0.847419626360333
5.79241825858788e-109,5.72501905271043,0.153,0.005,2.11336380164579e-104,"Radial glia","BUB1",0.847302819801144
2.35993234918392e-98,4.65770776550082,0.19,0.01,8.61021317599753e-94,"Radial glia","EMX2",0.838387397790148
6.70701891631886e-54,3.45631339005766,0.282,0.04,2.44705585161894e-49,"Radial glia","MAP3K20",0.836427840393953
2.2883271062238e-42,2.47557941590742,0.466,0.132,8.34896144705755e-38,"Radial glia","FIGN",0.826843524913078
1.50210030211211e-44,3.19406524102633,0.319,0.061,5.48041295225604e-40,"Radial glia","CLIC4",0.824068832184792
8.06675000797076e-140,6.21608259071393,0.135,0.003,2.94315374040813e-135,"Radial glia","OLIG2",0.820522901974239
6.57628516857254e-123,5.73199796759804,0.147,0.004,2.39935764375369e-118,"Radial glia","SELENOP",0.81967570936652
2.21181372626104e-44,2.08272791546359,0.583,0.191,8.06980238026342e-40,"Radial glia","SOX2-OT",0.816429342861729
2.48238258927575e-89,5.16428267864615,0.166,0.008,9.05697287697257e-85,"Radial glia","FAM181B",0.815956663226092
6.67713236368732e-164,7.0338698760111,0.117,0.001,2.43615174289132e-159,"Radial glia","DLGAP5",0.815928905617288
2.50932662400557e-41,2.29516796807039,0.571,0.216,9.15527818768431e-37,"Radial glia","LIFR",0.81478462866499
7.05427920912992e-65,4.53131257235473,0.196,0.017,2.57375376945105e-60,"Radial glia","NUSAP1",0.811104950451497
8.34155067031992e-50,3.43830601651119,0.276,0.041,3.04341476206622e-45,"Radial glia","MTMR10",0.808001913880129
1.84629486650193e-45,3.15294990487955,0.313,0.057,6.7362068204323e-41,"Radial glia","ABCA1",0.807155175649164
4.89277041540552e-79,4.96624012640558,0.172,0.01,1.7851272860607e-74,"Radial glia","WIPF1",0.804530900477703
9.12482864482886e-40,2.33656321768733,0.552,0.211,3.32919373106581e-35,"Radial glia","SAMD4A",0.796768057231381
8.1720127413694e-45,1.99663527434128,0.638,0.239,2.98155884868863e-40,"Radial glia","PRKD1",0.796657474462172
1.60275291654943e-104,5.85688010692366,0.141,0.005,5.84764401603059e-100,"Radial glia","KIF14",0.796535694541617
3.67059905743226e-67,4.41429907056701,0.196,0.016,1.33921806610416e-62,"Radial glia","IRF2",0.794573832702061
1.54294506373933e-49,3.51169478346988,0.264,0.038,5.62943506505296e-45,"Radial glia","CHST9",0.793643021064193
9.83286794402056e-42,2.27213348448885,0.62,0.271,3.5875218693759e-37,"Radial glia","PHYHIPL",0.792974586086609
2.8111621324931e-35,2.69490122708164,0.423,0.129,1.02565250404011e-30,"Radial glia","OGFRL1",0.792300960762003
2.43869780607519e-73,4.6210324910126,0.184,0.013,8.89758894546533e-69,"Radial glia","ACSBG1",0.790196555963155
1.95806987514617e-122,5.75659697032297,0.141,0.004,7.14401793947081e-118,"Radial glia","ZCCHC24",0.788653784934246
7.23487243972911e-72,4.59988136684079,0.184,0.013,2.63964320963517e-67,"Radial glia","LRP4-AS1",0.786579713729775
1.02858280608423e-100,5.34118069170663,0.153,0.006,3.75278436799831e-96,"Radial glia","ID1",0.785153561680875
2.77141933075609e-54,3.16227712662791,0.288,0.041,1.01115234282636e-49,"Radial glia","GAD1",0.781082450277092
1.37741489091187e-37,2.36164273590086,0.546,0.217,5.02549822949196e-33,"Radial glia","LDLRAD3",0.776980460111383
4.51367380724964e-100,5.48368028081566,0.147,0.006,1.64681388857503e-95,"Radial glia","HEPN1",0.773198919595008
9.932692383905e-165,7.09333186862001,0.11,0.001,3.62394281626774e-160,"Radial glia","HIST1H3B",0.773173173679581
5.23772586039785e-91,5.47250376427933,0.147,0.006,1.91098428016615e-86,"Radial glia","RRM2",0.771623030763385
2.83250676142208e-34,3.28057955200741,0.307,0.072,1.03344009190485e-29,"Radial glia","DIAPH3",0.770936194721741
9.04601156790881e-41,2.85640296507232,0.344,0.075,3.30043732055153e-36,"Radial glia","BARD1",0.768372397604454
3.66390503950273e-90,4.16579323385071,0.196,0.012,1.33677575366257e-85,"Radial glia","SOX1-OT",0.76650595502853
