"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
0,2.3099559170278,0.282,0.07,0,"IPC-EN","EBF1",0.489710654409895
0,2.55792191578832,0.239,0.048,0,"IPC-EN","NRP1",0.488563085915568
0,2.45405377825087,0.26,0.061,0,"IPC-EN","NHLH1",0.488356701871923
0,2.488726406099,0.251,0.057,0,"IPC-EN","KCTD8",0.482812922783205
0,1.70942631269369,0.452,0.18,0,"IPC-EN","HES6",0.464963957052683
7.55778263687005e-296,2.93079613807623,0.188,0.034,2.75745699506204e-291,"IPC-EN","NWD2",0.451342605263739
3.45689092704953e-298,2.18576648010628,0.292,0.086,1.26124665473402e-293,"IPC-EN","AL445623.2",0.450267894901893
0,1.34804841355732,0.849,0.519,0,"IPC-EN","SLCO5A1",0.444855976473914
8.14072601050803e-286,2.68001967274231,0.207,0.044,2.97014388493385e-281,"IPC-EN","CHST8",0.436843206656996
4.97364877671924e-266,2.99101910786478,0.16,0.026,1.81463575618602e-261,"IPC-EN","LINC02058",0.400796560453881
0,1.17605741128565,0.72,0.386,0,"IPC-EN","SRRM4",0.392803175369408
0,1.3516482530308,0.553,0.267,0,"IPC-EN","HUNK",0.38657140036681
7.68389583752976e-251,3.18156202462851,0.141,0.021,2.80346939632273e-246,"IPC-EN","NEUROD4",0.381787442955421
0,1.23050818681692,0.69,0.405,0,"IPC-EN","CBFA2T2",0.350694833242823
2.45891328334524e-256,1.52090853738795,0.45,0.223,8.9713451142851e-252,"IPC-EN","KCNIP4",0.345246237987066
0,1.2198426728569,0.667,0.387,0,"IPC-EN","DENND1B",0.341555948399933
0,1.17793420014967,0.661,0.373,0,"IPC-EN","CRB1",0.339245049643105
1.12392671520248e-281,1.29950038315351,0.529,0.283,4.10064662041624e-277,"IPC-EN","CARMIL1",0.319677094255765
9.0355629236905e-213,2.17374616074529,0.201,0.054,3.29662513270848e-208,"IPC-EN","INSM1",0.319540685629557
5.00224469120917e-201,2.1557261337707,0.21,0.062,1.82506897558767e-196,"IPC-EN","GADD45G",0.319047467798064
5.36984417445719e-213,1.65806556885058,0.343,0.152,1.95918764705071e-208,"IPC-EN","CPEB2",0.316690523650461
0,1.12485617576078,0.652,0.372,0,"IPC-EN","IGFBPL1",0.314959729213018
2.51743402512715e-221,1.44551693236405,0.404,0.194,9.1848580406764e-217,"IPC-EN","PLXNA4",0.30355855579645
1.21367954433096e-222,1.44806258836589,0.388,0.179,4.42810981749152e-218,"IPC-EN","MYO1B",0.302645080968472
1.94497440790924e-245,1.30372866147507,0.471,0.243,7.09623912725687e-241,"IPC-EN","RND3",0.297250134816315
1.00091148290807e-186,2.66198080493267,0.139,0.029,3.6518255453901e-182,"IPC-EN","LZTS1-AS1",0.292817888542594
8.32428913616265e-208,1.45724216204043,0.355,0.155,3.03711689132894e-203,"IPC-EN","AC084361.1",0.291448432408085
1.02608937902438e-190,2.40177597118446,0.155,0.035,3.74368709937044e-186,"IPC-EN","NXPH1",0.288213116542135
1.26324639715953e-185,1.93670751874127,0.215,0.068,4.60895448003654e-181,"IPC-EN","LHX9",0.284696005254967
1.33340404871264e-181,1.96631336141683,0.209,0.066,4.86492467172806e-177,"IPC-EN","SSTR2",0.281182810682607
0,1.09963826979716,0.95,0.695,0,"IPC-EN","CACNA2D1",0.280407758798276
6.41230023683897e-177,1.78864259291126,0.251,0.095,2.3395277414107e-172,"IPC-EN","DLL1",0.279028244494156
4.18367003258703e-173,2.1519604816592,0.18,0.052,1.52641201138938e-168,"IPC-EN","KCTD16",0.275450941652377
1.4408843413159e-237,1.16024846194535,0.525,0.288,5.25706651929106e-233,"IPC-EN","EPHA3",0.274978885481048
3.62616910125762e-182,1.49074685319997,0.321,0.144,1.32300779659384e-177,"IPC-EN","MYT1",0.263862193016395
4.76336336015666e-199,1.24640816280431,0.42,0.213,1.73791312195316e-194,"IPC-EN","SMAD9",0.258006489700492
2.22553040975433e-170,1.33640826083227,0.35,0.169,8.11984769998866e-166,"IPC-EN","LYPD6",0.241889895210641
3.43348384066486e-223,1.09530493453445,0.53,0.312,1.25270657926657e-218,"IPC-EN","CORO1C",0.238776475728511
4.56700157321015e-153,1.51294377869477,0.283,0.126,1.66627052398572e-148,"IPC-EN","CLCN5",0.237532173255078
0,2.42664399676323,0.769,0.205,0,"EN-Newborn","UNC5D",1.36862721417446
0,2.3305474419513,0.654,0.173,0,"EN-Newborn","AC068931.1",1.12099331957858
0,2.22127050138448,0.699,0.209,0,"EN-Newborn","KCND2",1.08842254567839
0,2.08236283863211,0.71,0.242,0,"EN-Newborn","EML6",0.974545808479827
0,1.8822082253612,0.682,0.223,0,"EN-Newborn","EDIL3",0.863933575440791
0,1.79912875587982,0.731,0.285,0,"EN-Newborn","RASGEF1B",0.8024114251224
0,1.48054522005673,0.978,0.454,0,"EN-Newborn","LRRC7",0.775805695309726
0,1.49131507104631,0.855,0.344,0,"EN-Newborn","CACNA1E",0.762062001304667
0,1.93587139721029,0.561,0.192,0,"EN-Newborn","SHB",0.714336545570595
0,1.861446547579,0.587,0.209,0,"EN-Newborn","PDE1C",0.70362679498486
0,1.8635077922667,0.576,0.201,0,"EN-Newborn","CNR1",0.698815422100014
0,1.28020186636957,0.911,0.384,0,"EN-Newborn","GRIA2",0.674666383576761
0,1.2564288042634,0.974,0.45,0,"EN-Newborn","MYT1L",0.658368693434022
0,1.42534831026867,0.989,0.546,0,"EN-Newborn","CCSER1",0.631429301449019
0,1.23569488122297,0.855,0.375,0,"EN-Newborn","RBFOX1",0.593133542987027
0,1.45336128416332,0.961,0.562,0,"EN-Newborn","NRG1",0.579891152381164
0,1.22958307553316,0.895,0.428,0,"EN-Newborn","RUNX1T1",0.574215296273985
0,1.2853213589858,0.915,0.473,0,"EN-Newborn","DOCK4",0.568112040671725
0,1.89078234588308,0.474,0.175,0,"EN-Newborn","EYS",0.565343921419041
0,1.42752579047592,0.832,0.441,0,"EN-Newborn","FRMD4B",0.558162584076084
0,1.13929952184736,0.981,0.5,0,"EN-Newborn","DCC",0.548003070008581
0,1.84624785584262,0.458,0.163,0,"EN-Newborn","SEMA3C",0.544643117473573
0,1.28014706265923,0.962,0.545,0,"EN-Newborn","CNTNAP2",0.533821325128901
2.47198521396319e-282,1.81222535538704,0.419,0.148,9.01903805314468e-278,"EN-Newborn","PRDM8",0.491113071309889
2.02642429101712e-295,1.65538796687844,0.495,0.199,7.39340902577596e-291,"EN-Newborn","SERINC5",0.489994838196018
0,1.23910977912492,0.862,0.472,0,"EN-Newborn","PTPRO",0.48325281385872
1.304175967783e-256,2.38422083463994,0.27,0.068,4.75828601845629e-252,"EN-Newborn","AC104781.2",0.481612608597269
1.73855407484951e-306,1.51194628652283,0.568,0.265,6.34311454208844e-302,"EN-Newborn","ST6GAL2",0.458119724816417
2.13560470634197e-299,1.15989623583603,0.708,0.314,7.79175377108867e-295,"EN-Newborn","ARPP21",0.456999116919394
1.33375757388914e-294,1.44048969600582,0.561,0.251,4.86621450833453e-290,"EN-Newborn","NEUROD2",0.446551805761805
3.07027876317684e-295,1.43057766989015,0.584,0.275,1.12019120674507e-290,"EN-Newborn","MCTP1",0.442048499996058
0,1.21299776905162,0.813,0.45,0,"EN-Newborn","CTTNBP2",0.440318190165737
1.05652416759095e-232,1.94174931871857,0.336,0.11,3.85472842545558e-228,"EN-Newborn","KCNQ5",0.438835346030396
4.46617028247685e-247,1.70234302027257,0.418,0.163,1.62948222756168e-242,"EN-Newborn","SYT4",0.434097470169505
2.50135580434479e-228,1.9042674076214,0.347,0.121,9.12619665215196e-224,"EN-Newborn","PPP1R17",0.430364434122436
0,1.23763491883104,0.677,0.334,0,"EN-Newborn","TBR1",0.424508777159045
3.07525474455308e-262,1.34019964532555,0.557,0.247,1.12200669355019e-257,"EN-Newborn","SLC24A2",0.41546189005092
1.60297148996834e-268,1.39876092001606,0.555,0.258,5.8484414811495e-264,"EN-Newborn","ANTXR2",0.415431993244769
0,1.20183831037025,0.708,0.367,0,"EN-Newborn","SHTN1",0.409826863836255
8.62212990678595e-216,2.0439966528504,0.285,0.085,3.14578409649085e-211,"EN-Newborn","AC132153.1",0.408799330570081
6.2721137794755e-248,1.44744599831281,0.498,0.216,2.28838071244164e-243,"EN-Newborn","RBFOX3",0.408179771524214
0,1.09179360260493,0.924,0.558,0,"EN-Newborn","PDE4D",0.399596458553406
0,1.09544487180917,0.778,0.416,0,"EN-Newborn","PLXNA2",0.396551043594919
1.04159308061743e-258,1.35314076015993,0.555,0.262,3.8002523546327e-254,"EN-Newborn","GALNT17",0.39647024272686
8.81525733787971e-212,1.69011607893373,0.382,0.151,3.21624663972541e-207,"EN-Newborn","SETD7",0.390416814233692
5.12869417677003e-215,1.59831426951362,0.398,0.158,1.87120407039455e-210,"EN-Newborn","DISP3",0.383595424683269
9.2046820338496e-258,1.19688537395702,0.623,0.304,3.35832824005003e-253,"EN-Newborn","NYAP2",0.38180643429229
1.10036149432136e-200,3.01535709434606,0.152,0.026,4.0146689120315e-196,"EN-Newborn","TLL1",0.379934993887603
4.40852755420638e-198,2.50514105174769,0.197,0.046,1.6084512781522e-193,"EN-Newborn","EPHB6",0.378276298813902
0,1.1532508962902,0.726,0.398,0,"EN-Newborn","PDGFC",0.378266293983184
0,2.37096396599923,0.671,0.137,0,"EN-Immature","GRIK3",1.26609475784359
0,2.10982741420671,0.813,0.216,0,"EN-Immature","LRP1B",1.2595669662814
0,2.22731989279926,0.736,0.172,0,"EN-Immature","CNTN1",1.25620841953878
0,2.0247527041047,0.885,0.269,0,"EN-Immature","LRRTM4",1.2472476657285
0,2.31500104076677,0.667,0.166,0,"EN-Immature","ADAMTS3",1.15981552142415
0,2.67628736880947,0.525,0.092,0,"EN-Immature","CA10",1.1588324306945
0,2.04938950365892,0.749,0.207,0,"EN-Immature","SLC24A2",1.11076911098314
0,2.22879430065945,0.663,0.166,0,"EN-Immature","MYO5B",1.10771076742775
0,1.95993746741604,0.831,0.275,0,"EN-Immature","PLXDC2",1.08972523188332
0,1.78091467963801,0.943,0.348,0,"EN-Immature","RBFOX1",1.05964423438461
0,1.9909605855804,0.82,0.296,0,"EN-Immature","OPCML",1.04326334684413
0,1.70021551015277,0.917,0.32,0,"EN-Immature","CACNA1E",1.0150286595612
0,1.72425682892992,0.844,0.281,0,"EN-Immature","ARPP21",0.970756594687545
0,2.0832869589957,0.597,0.148,0,"EN-Immature","SYN2",0.935395844589071
0,1.65086836002081,0.849,0.298,0,"EN-Immature","RALYL",0.909628466371465
0,1.54746823947363,0.947,0.364,0,"EN-Immature","GRIA2",0.902173983613128
0,1.96276062706544,0.639,0.184,0,"EN-Immature","PCSK2",0.893056085314777
0,1.94820338878834,0.613,0.16,0,"EN-Immature","DSCAML1",0.882536135121117
0,1.60527738222118,0.952,0.406,0,"EN-Immature","RUNX1T1",0.876481450692765
0,1.90730287933402,0.638,0.188,0,"EN-Immature","SYT16",0.858286295700308
0,1.75043270322201,0.723,0.241,0,"EN-Immature","FLRT2",0.843708562953007
0,1.57514577741917,0.844,0.312,0,"EN-Immature","UNC79",0.837977553587001
0,2.09168292422907,0.56,0.162,0,"EN-Immature","MDGA2",0.83248980384317
0,1.52802603310695,0.915,0.373,0,"EN-Immature","FAM155A",0.828190109943969
0,2.03827870298955,0.527,0.124,0,"EN-Immature","MIR137HG",0.821426317304789
0,1.63772831868,0.787,0.288,0,"EN-Immature","CACNA1A",0.817226431021319
0,1.62710938186628,0.772,0.271,0,"EN-Immature","NYAP2",0.815181800315005
0,1.74732193409082,0.743,0.277,0,"EN-Immature","EFNA5",0.814252021286324
0,1.77218376087656,0.701,0.243,0,"EN-Immature","GAREM1",0.811660162481465
0,1.77792976277619,0.647,0.199,0,"EN-Immature","HIVEP3",0.796512533723732
0,2.24439471097458,0.453,0.099,0,"EN-Immature","SCN2A",0.794515727685
0,2.23845134371335,0.451,0.097,0,"EN-Immature","RYR2",0.792411775674527
0,1.54130921283907,0.84,0.331,0,"EN-Immature","PTPRN2",0.784526389335085
0,1.7540362141708,0.683,0.236,0,"EN-Immature","MEF2C",0.784054187734349
0,2.1315596695299,0.481,0.114,0,"EN-Immature","DYNC1I1",0.782282398717473
0,2.00130272278929,0.56,0.172,0,"EN-Immature","TENM2",0.776505456442245
0,2.18614918459872,0.444,0.101,0,"EN-Immature","KIAA0319",0.74984917031736
0,1.72501811957428,0.651,0.218,0,"EN-Immature","SNCA",0.746932845775665
0,2.20512031300906,0.449,0.111,0,"EN-Immature","CDH7",0.745330665797061
0,2.00515222772882,0.518,0.148,0,"EN-Immature","LINC01322",0.741906324259663
0,1.86174413725763,0.562,0.164,0,"EN-Immature","XKR4",0.740974166628538
0,1.36455611697392,0.977,0.436,0,"EN-Immature","MYT1L",0.73822485928289
0,1.35312316716124,0.973,0.441,0,"EN-Immature","LRRC7",0.71986152492978
0,1.83498311753495,0.571,0.179,0,"EN-Immature","AC117461.1",0.7193133820737
0,1.44752063242254,0.911,0.415,0,"EN-Immature","NAV3",0.717970233681581
0,1.49821130918031,0.85,0.377,0,"EN-Immature","AC004158.1",0.708653949242285
0,1.54667929752675,0.713,0.255,0,"EN-Immature","PLCL1",0.70837911826725
0,1.43671883868456,0.827,0.334,0,"EN-Immature","TNIK",0.708302387471487
0,2.07550151264254,0.443,0.11,0,"EN-Immature","JPH4",0.691142003709965
0,1.51262389884818,0.792,0.338,0,"EN-Immature","ASTN2",0.686731250077075
0,3.58284234948305,0.658,0.073,0,"EN-Mature","CDH13",2.09596277444758
0,3.21719504107169,0.613,0.082,0,"EN-Mature","KLHL1",1.70833056680907
0,4.11300589520667,0.443,0.03,0,"EN-Mature","HCRTR2",1.69867143472035
0,3.44127242491742,0.547,0.06,0,"EN-Mature","NPR3",1.67589967093478
0,2.45318480498377,0.879,0.24,0,"EN-Mature","LRP1B",1.56758509038463
0,3.44050985338619,0.52,0.069,0,"EN-Mature","SORCS1",1.55166994387717
0,2.47761522724617,0.801,0.198,0,"EN-Mature","CSMD1",1.49400198202944
0,3.4713570109483,0.462,0.046,0,"EN-Mature","PRICKLE2",1.44408451655449
0,2.68474283525755,0.612,0.1,0,"EN-Mature","SCN2A",1.37458833165187
0,2.6062336180147,0.638,0.115,0,"EN-Mature","GRIN2B",1.36306018222169
0,2.50592635120522,0.667,0.13,0,"EN-Mature","MIR137HG",1.3456824505972
0,2.71972039074426,0.594,0.1,0,"EN-Mature","RYR2",1.34354187302766
0,3.6043876398296,0.406,0.04,0,"EN-Mature","C8orf34",1.31920587617763
0,2.27856893303964,0.744,0.186,0,"EN-Mature","DSCAM",1.27144146463612
0,3.42884030791378,0.41,0.041,0,"EN-Mature","TNR",1.26524207362018
0,2.29160819594687,0.717,0.168,0,"EN-Mature","XKR4",1.25809289957483
0,2.14433033411171,0.776,0.197,0,"EN-Mature","CNTN1",1.24156726345068
0,2.39779039687171,0.665,0.149,0,"EN-Mature","CNTNAP5",1.2372598447858
0,2.28755188440905,0.698,0.162,0,"EN-Mature","GRIK3",1.22612781004325
0,2.7497557797889,0.519,0.079,0,"EN-Mature","ELMOD1",1.20989254310712
0,3.87013132204563,0.333,0.025,0,"EN-Mature","AL009177.1",1.19200044719005
0,2.04164283522092,0.885,0.302,0,"EN-Mature","LRRTM4",1.1902777729338
0,2.21831698924071,0.709,0.173,0,"EN-Mature","DSCAML1",1.18901790623302
0,2.24923808722811,0.747,0.22,0,"EN-Mature","LMO3",1.18534847196921
0,2.75340778440758,0.514,0.088,0,"EN-Mature","RYR3",1.17295171615763
0,2.75321540101186,0.507,0.082,0,"EN-Mature","HS3ST4",1.17011654543004
0,2.72332983763336,0.51,0.084,0,"EN-Mature","SPHKAP",1.16013851083181
0,2.65569459666975,0.519,0.087,0,"EN-Mature","ANO4",1.14726006576133
0,2.211681358908,0.68,0.163,0,"EN-Mature","SYN2",1.14343926255544
0,2.43883285355825,0.585,0.13,0,"EN-Mature","MGST1",1.109668948369
0,2.22990775019971,0.656,0.159,0,"EN-Mature","SLCO3A1",1.10826415184926
0,2.28314834426096,0.626,0.144,0,"EN-Mature","CLSTN2",1.10047750193378
0,3.6459665601894,0.329,0.028,0,"EN-Mature","CSGALNACT1",1.09743593461701
0,2.37214324639307,0.584,0.122,0,"EN-Mature","DYNC1I1",1.0959301798336
0,2.02319046343811,0.766,0.251,0,"EN-Mature","MEF2C",1.04194308867063
0,3.48381321947091,0.33,0.031,0,"EN-Mature","ARHGAP20",1.0416601526218
0,2.91419548833163,0.416,0.061,0,"EN-Mature","LINGO2",1.03453939835773
0,2.99478665301748,0.403,0.063,0,"EN-Mature","HS3ST5",1.01822746202594
0,2.63892876738014,0.458,0.078,0,"EN-Mature","CDH6",1.00279293160445
0,1.8601980058111,0.858,0.319,0,"EN-Mature","OPCML",1.00264672513218
0,2.50783287155519,0.503,0.108,0,"EN-Mature","CNTN5",0.9905939842643
0,1.97474064066106,0.711,0.211,0,"EN-Mature","FGF12",0.987370320330531
0,1.85816167988956,0.833,0.304,0,"EN-Mature","PLXDC2",0.982967528661577
0,2.25230928004172,0.554,0.123,0,"EN-Mature","KCNMA1",0.97074529969798
0,2.3211922290592,0.521,0.106,0,"EN-Mature","MTUS2",0.963294775059568
0,3.30939473042138,0.335,0.046,0,"EN-Mature","CDH18",0.956415077091779
0,2.48997035583909,0.469,0.085,0,"EN-Mature","GABBR2",0.95614861664221
0,2.61580098451947,0.44,0.077,0,"EN-Mature","CALN1",0.949535757380567
0,1.93904319070829,0.748,0.262,0,"EN-Mature","KHDRBS3",0.942374990684228
0,2.0848414693007,0.603,0.155,0,"EN-Mature","KIRREL3",0.934008978246715
