"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
2.85074735594754e-13,1.98476360279009,0.148,0.072,1.04009517281746e-08,"EN-Newborn","TXNIP",0.150842033812047
1.32112977599606e-29,1.42137823424618,0.468,0.363,4.82014198772163e-25,"EN-Newborn","ANTXR1",0.149244714595849
3.83736981970698e-12,1.65264246395425,0.214,0.131,1.40006437872009e-07,"EN-Newborn","NPR3",0.137169324508203
2.7683387700441e-11,2.34455184411186,0.102,0.044,1.01002840025059e-06,"EN-Newborn","TGFBR1",0.135984006958488
1.78376050472987e-13,1.49870607795961,0.277,0.188,6.50805020150692e-09,"EN-Newborn","MN1",0.133384840938405
1.13225077168352e-09,1.95558323997926,0.156,0.09,4.13101694048732e-05,"EN-Newborn","DCDC2C",0.129068493838631
2.62855979071085e-78,1.01770605609214,0.757,0.631,9.59030039640853e-74,"EN-Newborn","MCTP1",0.12823096306761
1.98973710200274e-09,2.02999397514368,0.127,0.067,7.25955581665698e-05,"EN-Newborn","MEX3A",0.121799638508621
1.18191427114715e-13,1.29470255662615,0.333,0.243,4.31221421828036e-09,"EN-Newborn","GPC5",0.116523230096354
7.92614214250454e-10,2.02176948586132,0.106,0.05,2.89185296069278e-05,"EN-Newborn","ANK1",0.113219091208234
2.99092129578394e-08,2.07692892032697,0.104,0.053,0.00109123763476677,"EN-Newborn","IGDCC3",0.105923374936676
2.01192307355315e-08,1.80270531105526,0.131,0.073,0.000734050133385867,"EN-Newborn","TSPAN18",0.104556908041205
2.18413616817027e-08,1.56459083489659,0.21,0.147,0.000796882080956925,"EN-Newborn","RHOBTB3",0.0985692225984852
1.871401471542e-11,1.40927791743613,0.308,0.239,6.82780826892098e-07,"EN-Newborn","SLC16A10",0.0972401763030928
1.0416008774908e-87,1.03119277959706,0.78,0.693,3.80028080152519e-83,"EN-Newborn","PANTR1",0.0897137718249446
2.21202981138201e-12,1.20276556306102,0.347,0.273,8.07059076682728e-08,"EN-Newborn","PRLR",0.0890046516665157
7.54844132258751e-08,1.43991632422318,0.229,0.168,0.00275404881654605,"EN-Newborn","MYO1B",0.0878348957776141
2.93666570471732e-17,1.18491225594388,0.426,0.355,1.07144248236611e-12,"EN-Newborn","PDE3B",0.0841287701720153
1.01969766486281e-08,1.30331841235172,0.274,0.212,0.000372036693025196,"EN-Newborn","SNCAIP",0.0808057415658064
2.05408331694591e-07,1.44249471504156,0.227,0.172,0.00749432298187715,"EN-Newborn","RAI14",0.0793372093272856
1.46780797247272e-57,1.06858097086743,0.697,0.629,5.35529738756672e-53,"EN-Newborn","AC073050.1",0.0726635060189853
2.75225317546296e-11,1.17152768759779,0.355,0.294,1.00415957106766e-06,"EN-Newborn","N4BP2",0.071463188943465
2.50159369013079e-25,1.1481673896353,0.524,0.462,9.12706457844217e-21,"EN-Newborn","LINC01102",0.0711863781573884
2.60387730972864e-07,1.36804825825253,0.247,0.195,0.00950024636454494,"EN-Newborn","ATP11C",0.0711385094291314
3.68342678212311e-17,1.24310508454058,0.434,0.38,1.34389826145762e-12,"EN-Newborn","NUP93",0.0671276745651915
2.41115790486168e-22,1.05706841057071,0.499,0.441,8.79710961588785e-18,"EN-Newborn","KIAA1211",0.061309967813101
3.79364730983934e-11,1.16822013907567,0.36,0.309,1.38411222099488e-06,"EN-Newborn","CLMP",0.0595792270928592
5.86856034919947e-09,1.01883451425806,0.345,0.299,0.000214114424340543,"EN-Newborn","TOX3",0.0468663876558709
2.02451596875812e-14,1.09181242681938,0.428,0.386,7.386446512014e-10,"EN-Newborn","ANKRD44",0.0458561219264139
1.52141727775994e-07,1.11384118054962,0.32,0.283,0.00555089093790715,"EN-Newborn","ITGB8",0.0412121236803361
2.01675371069087e-13,1.05991721001159,0.435,0.4,7.35812591345563e-09,"EN-Newborn","PTPRE",0.0370971023504056
6.84476490713571e-08,1.10388077357956,0.349,0.322,0.00249731247636846,"EN-Newborn","ERBIN",0.0298047808866481
6.86756084039604e-27,1.03036289817652,0.57,0.549,2.5056295726185e-22,"EN-Newborn","DLEU2",0.0216376208617067
2.2506883956194e-09,1.15567205708453,0.382,0.365,8.21163661141739e-05,"EN-Newborn","MIRLET7BHG",0.019646424970437
1.74835482996346e-13,1.05249661995956,0.457,0.446,6.37887259712169e-09,"EN-Newborn","RBMS3",0.0115774628195551
2.16643658289451e-14,1.00830344838402,0.478,0.477,7.90424387269064e-10,"EN-Newborn","MAST2",0.00100830344838402
0,2.29518984458703,0.495,0.134,0,"EN-Immature","SPON1",0.828563533895919
0,2.13894440098828,0.437,0.122,0,"EN-Immature","ITPR2",0.673767486311308
0,1.96560518362362,0.494,0.173,0,"EN-Immature","IGFBP5",0.630959263943183
2.66641790140972e-290,2.24363451109884,0.349,0.103,9.72842571329337e-286,"EN-Immature","CHST9",0.551934089730314
6.31193562824677e-290,1.75030454435221,0.462,0.171,2.30290971396584e-285,"EN-Immature","STK32B",0.509338622406493
1.50146585605188e-271,1.8742525452894,0.408,0.142,5.47809817580528e-267,"EN-Immature","SAMD3",0.49855117704698
0,1.4965311317342,0.68,0.347,0,"EN-Immature","CCBE1",0.498344866867488
7.92902137201514e-256,1.67430113112318,0.462,0.187,2.89290344757972e-251,"EN-Immature","STXBP6",0.460432811058874
1.09112167054023e-237,1.46652285631477,0.535,0.266,3.98095741496602e-233,"EN-Immature","EPS8",0.394494648348674
2.48035044580485e-205,1.40558049155384,0.474,0.212,9.049558601519e-201,"EN-Immature","RERGL",0.368262088787105
8.92643420067275e-198,1.4584138189837,0.453,0.205,3.25680951811545e-193,"EN-Immature","ZBTB20",0.361686627107956
2.54216443673828e-233,2.84925116470898,0.139,0.019,9.27508694743962e-229,"EN-Immature","MEPE",0.341910139765078
0,1.23788653758414,0.727,0.453,0,"EN-Immature","CPNE8",0.339180911298054
2.13694581205068e-197,1.31146371844789,0.531,0.278,7.79664679526692e-193,"EN-Immature","TOX3",0.331800320767316
2.45604217095062e-172,1.71526152020312,0.303,0.11,8.96086986071333e-168,"EN-Immature","NHSL1",0.331045473399203
2.18750099310048e-161,1.62181824150496,0.329,0.131,7.98109737332709e-157,"EN-Immature","SLC9A9",0.321120011817981
2.52975219810705e-150,1.87598206860004,0.242,0.081,9.22980089479356e-146,"EN-Immature","CARTPT",0.302033113044607
2.58951232047335e-176,1.22179618520385,0.53,0.295,9.447835701247e-172,"EN-Immature","FAT4",0.287122103522906
1.56291574323953e-147,2.11273777135311,0.189,0.054,5.70229808920942e-143,"EN-Immature","COL18A1",0.28521959913267
7.0905619740265e-135,1.35984079084959,0.389,0.192,2.58699153622357e-130,"EN-Immature","NCKAP5",0.267888635797369
5.3380976196203e-218,1.00732469657066,0.704,0.441,1.94760491651847e-213,"EN-Immature","KCNMB2",0.264926395198084
3.5737910059095e-147,1.10531773795307,0.482,0.25,1.30389764850608e-142,"EN-Immature","AC008574.1",0.256433715205113
1.43420207229247e-120,1.37099620305045,0.326,0.15,5.23268626075906e-116,"EN-Immature","LINC01965",0.24129533173688
1.46318532788733e-123,1.23620001428193,0.415,0.224,5.33843166879693e-119,"EN-Immature","SLC16A10",0.236114202727848
6.6399727665323e-125,1.12708839815365,0.417,0.216,2.42259406386931e-120,"EN-Immature","MDGA1",0.226544768028884
1.22386808206878e-113,1.25191938940977,0.366,0.186,4.46528269742794e-109,"EN-Immature","ST8SIA2",0.225345490093758
2.60148982567912e-112,1.3152499663531,0.29,0.125,9.49153562899028e-108,"EN-Immature","BMPR1B",0.217016244448262
2.87648293906147e-126,1.01434483709212,0.518,0.305,1.04948480031658e-121,"EN-Immature","PCDH15",0.216055450300621
4.06812378554195e-120,1.10800520471575,0.463,0.269,1.48425496315498e-115,"EN-Immature","PALMD",0.214953009714855
9.10338667667318e-104,1.41741204630185,0.267,0.116,3.32137062898421e-99,"EN-Immature","SST",0.214029218991579
4.03066741341393e-104,1.23974239956923,0.356,0.184,1.47058900578407e-99,"EN-Immature","PIK3C2G",0.213235692725908
9.69208118491128e-111,2.26924611942932,0.124,0.031,3.53615582031488e-106,"EN-Immature","SCN5A",0.211039889106927
4.47814967894675e-92,1.91265385635512,0.164,0.057,1.63385291036372e-87,"EN-Immature","LINC01091",0.204653962629998
1.76423462883141e-101,1.33801739886771,0.267,0.116,6.4368100432914e-97,"EN-Immature","CALB2",0.202040627229024
2.48183312529089e-106,2.17739799425472,0.124,0.032,9.05496815762382e-102,"EN-Immature","AC024145.1",0.200320615471435
2.15269505620178e-94,1.32637560043465,0.276,0.129,7.8541079125522e-90,"EN-Immature","SVEP1",0.194977213263894
3.03515371530629e-101,1.39317142134062,0.229,0.09,1.1073758330295e-96,"EN-Immature","STAC",0.193650827566346
1.81449717962511e-88,1.35378978781154,0.28,0.137,6.62019295986222e-84,"EN-Immature","CRYBG3",0.19359193965705
2.19936552125456e-101,1.04960190931685,0.46,0.283,8.02438510429726e-97,"EN-Immature","KCNMB2-AS1",0.185779537949082
7.67988445475047e-90,1.26072911210967,0.283,0.137,2.80200584331571e-85,"EN-Immature","PRSS12",0.184066450368011
2.23413169268462e-83,1.15703300835446,0.34,0.188,8.15122948075984e-79,"EN-Immature","ADAMTS9-AS2",0.175869017269878
5.56076769388464e-81,1.86606567791611,0.141,0.048,2.02884609311381e-76,"EN-Immature","GDNF-AS1",0.173544108046198
4.28248235055265e-89,1.05363468018996,0.427,0.267,1.56246368559913e-84,"EN-Immature","GRB14",0.168581548830394
2.18314007104138e-74,1.44118914064156,0.213,0.097,7.96518654919446e-70,"EN-Immature","ARHGAP18",0.167177940314421
3.34277157395204e-74,1.55594859208005,0.185,0.078,1.2196102087564e-69,"EN-Immature","SNTG2",0.166486499352566
7.56890563295779e-79,1.1742179180905,0.288,0.147,2.76151522018465e-74,"EN-Immature","LINC01197",0.165564726450761
1.55514615898388e-80,1.5328259221939,0.17,0.064,5.67395076105269e-76,"EN-Immature","TXNIP",0.162479547752554
1.65946560473472e-50,1.64950643571878,0.234,0.136,6.05456025887464e-46,"EN-Immature","ERBB4",0.161651630700441
2.04435047312661e-81,2.04000973699404,0.107,0.03,7.45881270120243e-77,"EN-Immature","PPARA",0.157080749748541
3.08111131246389e-73,1.75121164323402,0.122,0.04,1.12414346235245e-68,"EN-Immature","ITGA4",0.143599354745189
7.88584267131938e-67,1.056095048078,0.346,0.211,2.87714969863088e-62,"EN-Immature","SLC4A4",0.142572831490529
9.72345883317059e-66,1.1214483090943,0.278,0.151,3.54760395528229e-61,"EN-Immature","VAV2",0.142423935254976
1.16697463834929e-66,1.45752897004197,0.163,0.066,4.25770696801737e-62,"EN-Immature","TSPAN18",0.141380310094071
1.26045592741541e-62,1.25564093598378,0.219,0.108,4.59877345117512e-58,"EN-Immature","IGF2BP2",0.139376143894199
1.69515856303043e-62,1.52645691695115,0.153,0.063,6.18478601721651e-58,"EN-Immature","ADAMTS2",0.137381122525603
1.04373764135074e-59,1.07626104235849,0.347,0.222,3.80807678446816e-55,"EN-Immature","ZNF385D",0.134532630294811
1.76822427611214e-62,1.58164885012365,0.136,0.052,6.45136627139516e-58,"EN-Immature","CYP27C1",0.132858503410386
9.85641292669305e-58,1.30423450459727,0.192,0.092,3.59611225630396e-53,"EN-Immature","DOC2B",0.130423450459727
9.16679352735494e-57,1.45549083824721,0.16,0.071,3.34450461845545e-52,"EN-Immature","CFAP58",0.129538684604002
3.33345164606123e-56,1.16003613739874,0.238,0.127,1.21620983306544e-51,"EN-Immature","AL136985.3",0.12876401125126
4.81143151691083e-57,1.11309860513631,0.248,0.134,1.75545078894491e-52,"EN-Immature","NTSR1",0.12689324098554
1.99781276183953e-54,1.21793781081931,0.213,0.109,7.28901986157154e-50,"EN-Immature","LIMS2",0.126665532325208
1.53497345670465e-51,1.21503578309899,0.238,0.134,5.60035065678691e-47,"EN-Immature","PALLD",0.126363721442295
6.5447004610772e-59,1.54967418609785,0.131,0.051,2.38783396322402e-54,"EN-Immature","IGFBP4",0.123973934887828
2.10205832485588e-55,1.26160403518083,0.192,0.094,7.66935979823669e-51,"EN-Immature","KREMEN1",0.123637195447721
5.5039630704046e-53,1.0794736381372,0.275,0.162,2.00812092623712e-48,"EN-Immature","LINC01135",0.121980521109503
3.64112133101661e-58,1.73144158734039,0.106,0.036,1.32846311762141e-53,"EN-Immature","AL031073.2",0.121200911113827
5.0854505718078e-55,1.19308642713696,0.202,0.101,1.85542664112408e-50,"EN-Immature","DRAXIN",0.120501729140833
4.76115636015366e-55,1.39150508372729,0.152,0.066,1.73710789800206e-50,"EN-Immature","SYDE2",0.119669437200547
1.37345057625757e-53,1.3244673394669,0.157,0.07,5.01103442747573e-49,"EN-Immature","PLEKHG4B",0.11522865853362
7.45618878753709e-49,1.12271297250382,0.22,0.119,2.72039047913291e-44,"EN-Immature","RGS20",0.113394010222886
3.90716766961311e-50,1.35321542548614,0.15,0.067,1.42553012425834e-45,"EN-Immature","LINC00842",0.11231688031535
6.9350822470294e-54,1.23496173262732,0.163,0.073,2.53026475782868e-49,"EN-Immature","SLC1A3",0.111146555936459
4.87815451224041e-46,1.62836231833227,0.117,0.049,1.77979467379091e-41,"EN-Immature","TOGARAM2",0.110728637646595
7.68737948022904e-47,1.05719122999887,0.237,0.135,2.80474040336156e-42,"EN-Immature","ADAMTS16",0.107833505459884
2.38890575292141e-50,1.20815612110267,0.165,0.077,8.71592263953377e-46,"EN-Immature","AC117461.1",0.106317738657035
7.43800908049755e-47,1.02110573393939,0.225,0.123,2.71375761301953e-42,"EN-Immature","PLD5",0.104152784861818
1.47890920517027e-51,1.58386272570034,0.101,0.036,5.39580023506374e-47,"EN-Immature","YES1",0.102951077170522
5.01284181448122e-44,1.19324330888179,0.171,0.086,1.82893533601347e-39,"EN-Immature","GRIP2",0.101425681254952
1.07830271808903e-31,1.73751829406212,0.112,0.055,3.93418746694783e-27,"EN-Immature","ADARB2",0.0990385427615408
2.58478208523955e-34,1.56582315744123,0.115,0.055,9.43057743799649e-30,"EN-Immature","FBXL7",0.093949389446474
4.87665518427035e-41,1.0599302068891,0.194,0.106,1.77924764398104e-36,"EN-Immature","MIR3659HG",0.0932738582062409
1.62131843430986e-27,1.82784450840544,0.103,0.052,5.91538030757951e-23,"EN-Immature","SOX6",0.0932200699286772
1.09696791819311e-37,1.21930899237603,0.149,0.076,4.00228744952755e-33,"EN-Immature","SLC5A8",0.0890095564434503
6.34676312608005e-36,1.11553933636493,0.172,0.094,2.3156165265503e-31,"EN-Immature","MYO5B",0.0870120682364647
1.93000195220126e-30,1.32056449306631,0.127,0.065,7.04161212260629e-26,"EN-Immature","VWC2",0.0818749985701115
6.9690689433379e-33,1.15081519847626,0.159,0.088,2.54266480397683e-28,"EN-Immature","FAM107A",0.0817078790918144
2.59767746886111e-30,1.00328254975633,0.208,0.13,9.47762624513977e-26,"EN-Immature","SUGCT",0.0782560388809939
1.55674952436799e-35,1.04304410103313,0.155,0.08,5.67980063965663e-31,"EN-Immature","AC013265.1",0.078228307577485
1.06607296576856e-28,1.07875621899261,0.193,0.121,3.88956721560658e-24,"EN-Immature","MATN2",0.077670447767468
3.03681389634739e-33,1.25308641576666,0.119,0.058,1.10798155008235e-28,"EN-Immature","CDC42EP4",0.076438271361766
1.0677096196708e-28,1.16594708376223,0.149,0.084,3.89553854736891e-24,"EN-Immature","AC079298.3",0.0757865604445451
5.77419741224879e-34,1.10730522582368,0.136,0.068,2.10671592585897e-29,"EN-Immature","TRIM67",0.0752967553560104
2.35064855347141e-30,1.02652640005029,0.17,0.098,8.57634124734044e-26,"EN-Immature","CNGB1",0.0739099008036211
5.50362125920284e-30,1.01796209269172,0.174,0.102,2.00799621642016e-25,"EN-Immature","ATP8B4",0.0732932706738041
2.08704000730454e-29,1.01830821660178,0.17,0.099,7.61456546665061e-25,"EN-Immature","AC114689.3",0.0722998833787261
9.9316436574527e-29,1.09834346261233,0.149,0.084,3.62356018842162e-24,"EN-Immature","AC110491.1",0.0713923250698017
2.80272505077198e-30,1.29722635390991,0.104,0.049,1.02257423477416e-25,"EN-Immature","FAM110C",0.0713474494650452
7.84312782460656e-27,1.1721475807658,0.13,0.07,2.8615651868077e-22,"EN-Immature","LINC01358",0.0703288548459482
7.42765770275892e-27,1.01906371866102,0.16,0.094,2.70998091285159e-22,"EN-Immature","TMEM123",0.0672582054316272
2.44406295519272e-21,1.05482032157034,0.148,0.091,8.91716369202064e-17,"EN-Immature","NOS1",0.0601247583295094
3.79523963694324e-24,1.06840534886042,0.13,0.074,1.38469318153874e-19,"EN-Immature","TMTC4",0.0598306995361834
2.15815940833277e-21,1.10020727527897,0.132,0.078,7.8740446013021e-17,"EN-Immature","SPRY1",0.0594111928650646
2.53382780240815e-21,1.14653957326979,0.113,0.063,9.24467073708612e-17,"EN-Immature","ELFN1",0.0573269786634893
5.9751843111734e-21,1.08600136885908,0.119,0.069,2.18004599593162e-16,"EN-Immature","PCED1B",0.0543000684429539
1.79364331549094e-15,1.18832771719575,0.115,0.072,6.54410763656868e-11,"EN-Immature","PTPRM",0.0510980918394171
6.2483624355438e-17,1.00101707104938,0.1,0.058,2.27971503460816e-12,"EN-Immature","RGS9",0.0420427169840738
2.8739412873506e-12,1.13330715197317,0.105,0.068,1.04855747868987e-07,"EN-Immature","SLC6A1",0.0419323646230072
0,1.9271562814138,0.642,0.186,0,"EN-Mature","POU6F2",0.878783264324691
1.56176865735448e-281,1.75212913382214,0.542,0.154,5.69811294635783e-277,"EN-Mature","ZMAT4",0.679826103922991
2.22426523873491e-243,1.66476759481981,0.511,0.154,8.11523172352432e-239,"EN-Mature","FOXP2",0.594322031350671
3.9278591763586e-217,1.65877258756136,0.46,0.126,1.43307942049443e-212,"EN-Mature","HS3ST4",0.554030044245494
5.52347245618394e-292,1.5265129979094,0.626,0.269,2.01523892563871e-287,"EN-Mature","RORB",0.544965140253657
1.68902424968541e-260,1.41712909309628,0.596,0.222,6.1624049749772e-256,"EN-Mature","SATB1-AS1",0.53000628081801
6.71066448646666e-296,1.18756558200137,0.735,0.33,2.44838593788736e-291,"EN-Mature","NELL1",0.480964060710555
1.9481116425089e-152,1.85979794175172,0.356,0.11,7.10768532769372e-148,"EN-Mature","PHLDB2",0.457510293670923
3.48918052475921e-140,1.94954119626861,0.306,0.077,1.2730275144584e-135,"EN-Mature","PCSK1",0.446444933945513
4.92879320100086e-171,1.47126566082865,0.45,0.168,1.79827019938517e-166,"EN-Mature","RBMS1",0.414896916353679
7.21516833358634e-290,1.11731265775676,0.75,0.384,2.63245416650897e-285,"EN-Mature","KCNH1",0.408936432738976
1.60029038084655e-148,1.58457505128737,0.401,0.146,5.83865945451863e-144,"EN-Mature","PCP4",0.40406663807828
6.69179483313667e-200,1.24233073151037,0.572,0.251,2.44150134486991e-195,"EN-Mature","SORCS1",0.398788164814828
2.88471845681448e-129,1.78434984307633,0.309,0.089,1.05248952896876e-124,"EN-Mature","RXFP1",0.392556965476793
3.12375408158058e-112,1.98014056548504,0.281,0.086,1.13970167666467e-107,"EN-Mature","AC060765.2",0.386127410269583
1.08274709925865e-117,1.94452506032388,0.265,0.067,3.95040279164517e-113,"EN-Mature","SLC22A10",0.385015961944128
9.25201635005258e-246,1.16464650971669,0.683,0.356,3.37559816531668e-241,"EN-Mature","TRHDE",0.380839408677359
0,1.01011891928238,0.817,0.443,0,"EN-Mature","MICAL2",0.377784475811612
4.29080328492855e-152,1.39990951066212,0.423,0.155,1.56549957850618e-147,"EN-Mature","TUBA4A",0.375175748857449
8.74875232515568e-110,2.03137877263027,0.233,0.049,3.19198228583305e-105,"EN-Mature","PARM1",0.373773694163969
8.69076728602614e-156,1.33101848682646,0.439,0.163,3.17082644430664e-151,"EN-Mature","JCAD",0.367361102364103
2.7642747998401e-233,1.01893346842126,0.717,0.357,1.00854566072166e-228,"EN-Mature","CABP1",0.366816048631655
9.28044891153735e-182,1.22767976258766,0.55,0.252,3.3859717853744e-177,"EN-Mature","GABRG1",0.365848569251124
2.36591477158941e-181,1.16507333467048,0.542,0.228,8.63204004414395e-177,"EN-Mature","BMPER",0.36583302708653
5.1778183246261e-194,1.18087592414324,0.595,0.286,1.88912701573983e-189,"EN-Mature","NRN1",0.364890660560261
1.20860768681762e-181,1.13597349672366,0.553,0.238,4.4096051453541e-177,"EN-Mature","RASGRP1",0.357831651467952
1.09762205940324e-259,1.06498439782586,0.741,0.406,4.00467408373273e-255,"EN-Mature","CADPS2",0.356769773271664
9.36406642324229e-132,1.47149559094813,0.35,0.115,3.41647963451995e-127,"EN-Mature","IL1RAP",0.345801463872811
2.97616735979635e-121,1.59392813923577,0.304,0.089,1.0858546612217e-116,"EN-Mature","GREM2",0.342694549935691
