"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
0,9.98318659654135,0.695,0.002,0,"First_trimester","TTR",6.91834831140315
0,5.0315879802585,0.863,0.054,0,"First_trimester","HBG2",4.07055467602913
0,6.03930056326092,0.672,0.017,0,"First_trimester","HBG1",3.9557418689359
0,5.83747245443387,0.659,0.023,0,"First_trimester","HBA2",3.71263248101994
0,5.76564363968947,0.557,0.02,0,"First_trimester","HBA1",3.09615063451325
0,4.44614044514832,0.643,0.043,0,"First_trimester","NDST4",2.66768426708899
0,3.18186599881483,0.83,0.132,0,"First_trimester","VIM",2.22094246717275
0,3.79567250992274,0.625,0.07,0,"First_trimester","HMGA2",2.10659824300712
0,5.51924411553615,0.358,0.013,0,"First_trimester","LEF1",1.90413921985997
0,3.61646401609633,0.546,0.062,0,"First_trimester","HIST1H1D",1.75036858379062
0,3.30006038886968,0.613,0.09,0,"First_trimester","HIST1H1C",1.72593158337884
0,3.39693964996821,0.585,0.085,0,"First_trimester","HMGB2",1.69846982498411
0,3.252721482451,0.589,0.079,0,"First_trimester","ZNF536",1.65888795605001
0,2.9607432077625,0.699,0.166,0,"First_trimester","DACH1",1.57807612973741
0,3.95315184660676,0.423,0.033,0,"First_trimester","HIST1H1B",1.54172922017664
0,4.06355383010686,0.377,0.026,0,"First_trimester","HIST1H3B",1.42630739436751
0,3.32899192986063,0.484,0.065,0,"First_trimester","HES1",1.39484761861161
0,3.7335689623963,0.415,0.044,0,"First_trimester","TCF7L1",1.38515408504903
0,3.22903308101092,0.491,0.067,0,"First_trimester","SOX2",1.36911002634863
0,3.03868600082338,0.523,0.078,0,"First_trimester","COL4A5",1.3522152703664
0,2.61450590250908,0.631,0.119,0,"First_trimester","GLI3",1.33862702208465
0,2.87129670764027,0.571,0.108,0,"First_trimester","ID4",1.32941037563745
0,4.17654201362224,0.34,0.028,0,"First_trimester","HBB",1.30308110825014
0,2.32462454932455,0.752,0.192,0,"First_trimester","CHD7",1.30178974762175
0,2.92500241145278,0.52,0.085,0,"First_trimester","SFRP1",1.27237604898196
0,3.15212660980799,0.464,0.072,0,"First_trimester","MIR924HG",1.23563363104473
0,3.50107157345237,0.386,0.038,0,"First_trimester","TOP2A",1.21837290756142
0,2.85427818579839,0.519,0.101,0,"First_trimester","HIST1H1E",1.19308828166373
0,2.44908028509717,0.622,0.142,0,"First_trimester","PARD3B",1.17555853684664
0,3.11732535088337,0.429,0.058,0,"First_trimester","IGF2BP1",1.15652770517773
0,3.73027416796249,0.34,0.031,0,"First_trimester","PCLAF",1.15265471790041
0,2.46606408173699,0.643,0.189,0,"First_trimester","PARD3",1.11959309310859
0,3.1971364141912,0.406,0.059,0,"First_trimester","EMX2",1.10940633572435
0,3.94693599006784,0.308,0.027,0,"First_trimester","HMGA2-AS1",1.10908901320906
0,3.3755945044509,0.367,0.048,0,"First_trimester","ZFP36L1",1.07681464691984
0,2.2509433801293,0.635,0.161,0,"First_trimester","AC099792.1",1.06694716218129
0,3.23882722179736,0.381,0.052,0,"First_trimester","HIST2H2AC",1.06557415597133
0,2.59285804059043,0.53,0.125,0,"First_trimester","NFIA-AS2",1.05010750643912
0,2.07291667069207,0.879,0.38,0,"First_trimester","HIST1H4C",1.03438541867534
0,3.83280004030356,0.297,0.028,0,"First_trimester","HIST1H1A",1.03102321084166
0,2.16118788223437,0.631,0.189,0,"First_trimester","FBXL7",0.955245043947592
0,3.17356982757114,0.346,0.045,0,"First_trimester","COL4A6",0.955244518098913
0,3.6863403385636,0.284,0.028,0,"First_trimester","HIST1H3D",0.94370312667228
0,6.59697053125313,0.144,0.003,0,"First_trimester","EBF2",0.930172844906691
0,3.5545300844022,0.289,0.03,0,"First_trimester","MYO3A",0.92062329186017
0,2.72231660390488,0.402,0.069,0,"First_trimester","PAX6",0.906531429100324
0,4.06168055568427,0.24,0.017,0,"First_trimester","UBE2C",0.905754763917592
0,2.53220354650567,0.446,0.095,0,"First_trimester","ST18",0.88880344482349
0,2.7793596824691,0.381,0.074,0,"First_trimester","BRIP1",0.853263422518012
0,2.06714130659176,0.654,0.242,0,"First_trimester","CNTLN",0.851662218315805
0,2.30035562398735,0.484,0.116,0,"First_trimester","TMSB15A",0.846530869627344
0,1.64214638953593,0.891,0.376,0,"First_trimester","SYNE2",0.845705390611002
0,2.81493569362894,0.384,0.085,0,"First_trimester","PCNA",0.841665772395052
0,2.83079373907776,0.361,0.064,0,"First_trimester","MASP1",0.840745740506095
0,2.80343528983473,0.357,0.059,0,"First_trimester","YAP1",0.83542371637075
0,1.76724957618327,0.771,0.306,0,"First_trimester","IGF2BP3",0.821771052925221
0,2.52184825945233,0.419,0.098,0,"First_trimester","DIAPH3",0.809513291284198
0,2.77096552421638,0.358,0.066,0,"First_trimester","CENPK",0.809121933071183
0,1.99166561063356,0.707,0.305,0,"First_trimester","HMGN2",0.800649575474692
0,2.24828087528973,0.591,0.238,0,"First_trimester","CREB5",0.793643148977275
0,2.88364317837297,0.327,0.054,0,"First_trimester","CENPF",0.787234587695822
0,2.92772381283155,0.321,0.053,0,"First_trimester","NUSAP1",0.784629981838855
0,2.71515101412523,0.362,0.076,0,"First_trimester","GPC4",0.776533190039817
0,2.79722463126786,0.322,0.05,0,"First_trimester","LINC01515",0.760845099704857
0,1.54586334893167,0.868,0.381,0,"First_trimester","IGF2BP2",0.752835450929724
0,2.33300357996467,0.452,0.13,0,"First_trimester","SMC4",0.751227152748624
0,3.3311300867088,0.255,0.03,0,"First_trimester","NES",0.74950426950948
0,4.15045144806839,0.192,0.012,0,"First_trimester","HIST1H3G",0.747081260652311
0,3.98557604901717,0.202,0.02,0,"First_trimester","LIX1",0.725374840921124
0,2.63428376743878,0.334,0.06,0,"First_trimester","GLI2",0.721793752278226
0,2.37593369237081,0.399,0.098,0,"First_trimester","ADAMTS6",0.715156041403615
0,4.20968130100792,0.18,0.011,0,"First_trimester","HIST1H2AH",0.711436139870338
0,2.80792576929196,0.301,0.048,0,"First_trimester","SINHCAF",0.710405219630865
0,3.27542871436755,0.249,0.035,0,"First_trimester","CDH23",0.700941744874655
0,3.6594552421066,0.209,0.018,0,"First_trimester","HIST1H2AG",0.698955951242361
0,3.3858807036276,0.232,0.026,0,"First_trimester","CDK1",0.697491424947285
0,3.71007653680599,0.204,0.017,0,"First_trimester","CLIC1",0.69378431238272
0,1.86626916554541,0.519,0.149,0,"First_trimester","SOX6",0.690519591251803
0,2.30650241752386,0.399,0.101,0,"First_trimester","AL136366.1",0.68733772042211
0,2.59347030400522,0.349,0.089,0,"First_trimester","PLAG1",0.674302279041357
0,2.2684619616911,0.425,0.131,0,"First_trimester","HELLS",0.666927816737184
0,2.04012856758812,0.577,0.252,0,"First_trimester","ZFPM2-AS1",0.663041784466138
0,1.83040789401016,0.591,0.23,0,"First_trimester","TMPO",0.660777249737669
0,2.49321594751595,0.356,0.092,0,"First_trimester","PHLDA1",0.65820901014421
0,1.82841988868889,0.555,0.196,0,"First_trimester","ZFHX4",0.656402740039311
0,2.48322265741315,0.333,0.069,0,"First_trimester","PLPP3",0.655570781557073
0,3.09564400062551,0.251,0.042,0,"First_trimester","SV2C",0.646989596130732
0,3.21835409494498,0.227,0.026,0,"First_trimester","MKI67",0.646889173083941
0,3.29235044637327,0.224,0.028,0,"First_trimester","PHGDH",0.645300687489162
0,2.90381890899749,0.259,0.038,0,"First_trimester","RRM2",0.641743978888445
0,4.3164995646698,0.157,0.009,0,"First_trimester","HIST1H2AL",0.63884193557113
0,2.9670251014084,0.262,0.048,0,"First_trimester","PTTG1",0.634943371701397
0,2.14238466541324,0.458,0.165,0,"First_trimester","H1F0",0.627718706966079
0,3.34142373558901,0.208,0.022,0,"First_trimester","PBK",0.621504814819557
0,1.97598786729232,0.513,0.199,0,"First_trimester","EEF1D",0.620460190329788
0,4.49050776184826,0.145,0.007,0,"First_trimester","SOX3",0.619690071135059
0,1.65585147643813,0.781,0.407,0,"First_trimester","H2AFZ",0.619288452187861
0,5.40494916885054,0.118,0.004,0,"First_trimester","HBZ",0.616164205248962
0,2.33115971312531,0.4,0.137,0,"First_trimester","LIN28B",0.613095004551956
0,3.97991155534897,0.164,0.011,0,"First_trimester","HIST1H3F",0.608926467968392
0,2.95534694617688,0.242,0.037,0,"First_trimester","KIF11",0.60584612396626
0,1.56795475444115,0.721,0.335,0,"First_trimester","MID1",0.605230535214285
0,2.7650415202098,0.269,0.051,0,"First_trimester","ASPM",0.602779051405737
0,2.91459706058765,0.245,0.039,0,"First_trimester","SPC25",0.600406994481056
0,1.63048166820787,0.607,0.239,0,"First_trimester","CECR2",0.600017253900495
0,2.65062635637342,0.276,0.051,0,"First_trimester","CDC14A",0.59639093018402
0,1.46422337534254,0.691,0.284,0,"First_trimester","VCAN",0.595938913764414
0,2.63384390865826,0.287,0.062,0,"First_trimester","SOX9",0.59261487944811
0,1.51558488355378,0.65,0.267,0,"First_trimester","BCL11B",0.580469010401099
0,3.43692380468947,0.185,0.018,0,"First_trimester","MFAP2",0.573966275383141
0,2.83679847478128,0.256,0.054,0,"First_trimester","CKS2",0.573033291905819
0,1.51776136512334,0.676,0.299,0,"First_trimester","EZH2",0.5721960346515
0,5.444501277074,0.11,0.005,0,"First_trimester","EBF1",0.57167263409277
0,3.30984825595319,0.203,0.031,0,"First_trimester","DDIT4",0.569293900023948
0,3.1148077984544,0.218,0.036,0,"First_trimester","MAD2L1",0.566895019318701
0,3.38235147449935,0.191,0.024,0,"First_trimester","SFRP2",0.564852696241391
0,3.66763486555733,0.169,0.015,0,"First_trimester","AURKB",0.564815769295829
0,2.44089547544537,0.298,0.069,0,"First_trimester","STK33",0.558965063876991
0,1.84822801287949,0.477,0.175,0,"First_trimester","MMS22L",0.558164859889605
0,2.36774933788258,0.321,0.086,0,"First_trimester","C21orf58",0.556421094402406
0,3.96167404444179,0.151,0.011,0,"First_trimester","HIST1H2BH",0.554634366221851
0,2.13563348200284,0.377,0.119,0,"First_trimester","HMGB3",0.550993438356732
0,3.13674747034139,0.2,0.025,0,"First_trimester","NDC80",0.548930807309743
0,2.60239545320327,0.266,0.057,0,"First_trimester","NUF2",0.543900649719482
0,3.61928902613044,0.166,0.016,0,"First_trimester","BIRC5",0.542893353919566
0,4.03549464075508,0.144,0.01,0,"First_trimester","HIST1H2BB",0.54075628186118
0,1.4817239016781,0.759,0.395,0,"First_trimester","MSI2",0.539347500210827
0,2.02759728510809,0.402,0.137,0,"First_trimester","BOC",0.537313280553644
0,2.11767739091585,0.391,0.14,0,"First_trimester","LRIG1",0.531537025119878
0,2.62014357617873,0.247,0.045,0,"First_trimester","STON2",0.529269002388104
0,3.17661941400131,0.189,0.023,0,"First_trimester","NR2E1",0.527318822724217
0,2.81065702711822,0.222,0.036,0,"First_trimester","CENPU",0.522782207043989
0,2.49180627688867,0.261,0.052,0,"First_trimester","TMEM98",0.520787511869731
0,2.78235376345214,0.235,0.048,0,"First_trimester","CKS1B",0.52030015376555
0,2.06193320292609,0.345,0.093,0,"First_trimester","AASS",0.519607167137375
0,4.18969235868549,0.133,0.009,0,"First_trimester","AC090673.1",0.519521852477001
0,1.97731605807688,0.406,0.144,0,"First_trimester","ODC1",0.518056807216141
0,2.80126377438159,0.22,0.036,0,"First_trimester","MELK",0.515432534486213
0,3.61312494274902,0.157,0.016,0,"First_trimester","HES5",0.509450616927612
0,2.70163490294256,0.236,0.048,0,"First_trimester","TPX2",0.507907361753202
0,1.33612338184735,0.781,0.402,0,"First_trimester","NCKAP5",0.506390761720144
0,1.83249586431238,0.426,0.15,0,"First_trimester","IGFBPL1",0.505768858550218
0,2.39685826220539,0.266,0.055,0,"First_trimester","ITGA2",0.505737093325337
0,3.94089421529434,0.14,0.012,0,"First_trimester","FGFR3",0.504434459557676
