"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
0,4.33231898331241,0.368,0.02,0,"Radial glia","SALL3",1.50764700619272
0,2.3236273889572,0.86,0.216,0,"Radial glia","GULP1",1.49641603848843
0,4.26088133302,0.369,0.022,0,"Radial glia","AC087564.1",1.47852582255794
0,5.29891742147062,0.287,0.008,0,"Radial glia","TCIM",1.4783979605903
0,3.98954054950682,0.397,0.027,0,"Radial glia","LRIG3",1.47613000331752
0,3.30717912151603,0.496,0.053,0,"Radial glia","LAMA1",1.4650803508316
0,3.62130831760914,0.439,0.041,0,"Radial glia","SPATA6",1.44128071040844
0,2.41363912879711,0.938,0.341,0,"Radial glia","PTN",1.44094255989187
0,3.75875195149498,0.416,0.036,0,"Radial glia","HS6ST2",1.42832574156809
0,3.48965984189589,0.452,0.047,0,"Radial glia","GPC4",1.41331223596784
0,2.15536162137608,0.898,0.243,0,"Radial glia","ZEB1",1.41176186200134
0,3.00874920508442,0.547,0.08,0,"Radial glia","GPR156",1.40508587877442
0,2.77517643658901,0.608,0.102,0,"Radial glia","ADAMTS6",1.40423927691404
0,4.1127014016745,0.362,0.023,0,"Radial glia","AC008957.2",1.39420577516766
0,2.52649895820408,0.692,0.144,0,"Radial glia","GAB1",1.38452142909583
0,3.177516265272,0.49,0.056,0,"Radial glia","GLI2",1.37904205912805
0,2.98554118575595,0.546,0.085,0,"Radial glia","DIAPH3",1.37633448663349
0,4.29804661946299,0.34,0.02,0,"Radial glia","ITGA6",1.37537491822816
0,2.79211197560524,0.586,0.102,0,"Radial glia","DOCK1",1.35138219619294
0,2.83095680189122,0.567,0.093,0,"Radial glia","LUCAT1",1.34187352409644
0,3.26384373862526,0.462,0.053,0,"Radial glia","BRIP1",1.33491208909773
0,3.38149541686969,0.444,0.053,0,"Radial glia","TTYH1",1.32216470799605
0,2.24360105450482,0.81,0.235,0,"Radial glia","PALLD",1.29007060634027
0,2.44730748551433,0.673,0.148,0,"Radial glia","SPATA13",1.28483642989502
0,3.87344326996284,0.357,0.028,0,"Radial glia","CD99",1.27436283581778
0,4.2155459449836,0.314,0.017,0,"Radial glia","MYO3A",1.25201714566013
0,3.69890046763442,0.367,0.032,0,"Radial glia","SOX9",1.23913165665753
0,2.84165333984867,0.524,0.088,0,"Radial glia","PLEKHA7",1.23896085617402
0,3.13620433870881,0.453,0.059,0,"Radial glia","PRELID2",1.23566450945127
0,2.78443822717383,0.531,0.092,0,"Radial glia","RGS20",1.22236838172931
0,3.00725295542902,0.475,0.069,0,"Radial glia","TCF7L2",1.22094469990418
0,4.95447893908427,0.254,0.009,0,"Radial glia","COL27A1",1.21384734007565
0,2.88426451798937,0.5,0.083,0,"Radial glia","HMGA2",1.20273830400157
0,2.48725067957967,0.619,0.138,0,"Radial glia","DDAH1",1.19636757687782
0,3.9708838221054,0.32,0.02,0,"Radial glia","MDFIC",1.19126514663162
0,6.5046792147854,0.186,0.003,0,"Radial glia","CCN1",1.19035629630573
0,4.00246709281929,0.32,0.023,0,"Radial glia","STOX1",1.18873272656733
0,2.17864605226763,0.73,0.187,0,"Radial glia","TRPS1",1.18300480638133
0,5.16410255837009,0.234,0.007,0,"Radial glia","FZD8",1.17225128075001
0,4.18433163987426,0.298,0.018,0,"Radial glia","SUCLG2",1.17161285916479
0,2.32636535773295,0.673,0.172,0,"Radial glia","PREX2",1.16550904422421
0,3.70930467246192,0.341,0.028,0,"Radial glia","TCF7L1",1.16101236248058
0,4.20323986122642,0.299,0.023,0,"Radial glia","AGBL1",1.16009420169849
0,2.01801164029974,0.987,0.413,0,"Radial glia","ADGRV1",1.15833868153205
0,1.91637745241495,0.896,0.298,0,"Radial glia","MAGI1",1.14599371654414
0,2.60670078615009,0.539,0.1,0,"Radial glia","BICC1",1.14434164511989
0,2.42413640960399,0.623,0.151,0,"Radial glia","LIFR",1.14419238533308
0,2.19947170760235,0.704,0.189,0,"Radial glia","MMS22L",1.13272792941521
0,2.07425263096305,0.784,0.24,0,"Radial glia","TBC1D1",1.1283934312439
0,2.75978800348867,0.503,0.095,0,"Radial glia","FBN2",1.12599350542338
0,2.72584634966653,0.494,0.082,0,"Radial glia","PLCH1",1.12304869606261
0,3.0574620033748,0.424,0.059,0,"Radial glia","PSAT1",1.1159736312318
0,2.03174420910824,0.8,0.251,0,"Radial glia","CNTLN",1.11542757080042
