"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","score"
1.63848246098186e-14,1.25056815853254,0.32,0.104,5.9780032588923e-10,"EN-Mature","TSBP1-AS1",0.270122722243028
2.22078801389015e-16,1.06648708671573,0.38,0.13,8.1025450686782e-12,"EN-Mature","AC073091.4",0.266621771678932
7.34952641381638e-14,1.24480585777173,0.37,0.156,2.68147471208091e-09,"EN-Mature","LINC02263",0.266388453563151
4.20761493351279e-15,1.12238874277891,0.406,0.169,1.53514830849214e-10,"EN-Mature","GALNT14",0.266006132038602
1.05516275257467e-14,1.2348710460696,0.3,0.085,3.84976130276867e-10,"EN-Mature","ACBD5",0.265497274904963
3.26541333916134e-12,1.47788654894484,0.267,0.088,1.19138605679301e-07,"EN-Mature","AP003049.2",0.264541692261126
4.89420891218779e-11,1.66678139919884,0.226,0.068,1.78565212161171e-06,"EN-Mature","AC093866.1",0.263351461073417
3.30080868998267e-16,1.099625724828,0.399,0.16,1.20430005054018e-11,"EN-Mature","SERTAD2",0.262810548233891
1.87887527862153e-09,1.91116932129973,0.202,0.065,6.85507645405067e-05,"EN-Mature","RMST",0.261830197018063
9.66524779564622e-08,2.70156602248747,0.112,0.016,0.00352636565824152,"EN-Mature","HS3ST3B1",0.259350338158797
4.24196931729189e-11,1.75583771692462,0.18,0.033,1.54768250541395e-06,"EN-Mature","MIR3681HG",0.258108144387919
9.92822512690513e-15,1.13053972218783,0.381,0.153,3.62231293755134e-10,"EN-Mature","LCA5",0.257763056658826
1.15890109082628e-13,1.2783833008508,0.315,0.114,4.22825062987967e-09,"EN-Mature","ZBTB21",0.256955043471011
3.54578769187396e-13,1.23809430915368,0.31,0.104,1.29368063938021e-08,"EN-Mature","WDR78",0.255047427685659
5.55242947765992e-10,1.88777075467068,0.184,0.049,2.02580389492422e-05,"EN-Mature","ZNF280B",0.254849051880542
1.19266718964911e-13,1.29228375182208,0.269,0.072,4.35144624143476e-09,"EN-Mature","LAMA4",0.254579899108949
7.43956686098082e-15,1.10865443084324,0.358,0.13,2.71432596922885e-10,"EN-Mature","PNRC1",0.252773210232259
2.53304875172366e-15,1.08947455463327,0.353,0.121,9.24182837066376e-11,"EN-Mature","SMYD2",0.252758096674919
4.26788841291519e-08,2.44339285504987,0.126,0.023,0.00155713908745211,"EN-Mature","AC003681.1",0.251669464070137
1.16631137623506e-10,1.57932032668224,0.234,0.075,4.25528705619363e-06,"EN-Mature","AL135878.1",0.251111931942476
1.25391651747445e-11,1.5583503770564,0.203,0.042,4.57491441400554e-07,"EN-Mature","SPAG6",0.250894410706081
9.81830759771276e-10,1.92969549855192,0.159,0.029,3.5822095270255e-05,"EN-Mature","BARD1",0.25086041481175
4.02717008412286e-09,2.02102992136151,0.163,0.039,0.000146931300519222,"EN-Mature","LINC01721",0.250607710248827
6.07551140712277e-08,2.46002820410965,0.121,0.02,0.00221665033688874,"EN-Mature","AC092448.1",0.248462848615075
2.58240916941699e-10,1.67020789964969,0.199,0.052,9.42191985461788e-06,"EN-Mature","SLC22A6",0.245520561248505
9.50732289176224e-14,1.10977863216365,0.358,0.137,3.46874675705945e-09,"EN-Mature","NPTX2",0.245261077708167
3.31875341927392e-10,1.71472054207125,0.182,0.039,1.21084718502209e-05,"EN-Mature","AL590302.2",0.245205037516189
1.66574980415509e-14,1.05670415605823,0.349,0.117,6.07748816045985e-10,"EN-Mature","AC007098.1",0.24515536420551
7.14606042769586e-14,1.21356759748081,0.276,0.075,2.60724014704484e-09,"EN-Mature","AC009264.1",0.243927087093643
4.17552291868915e-14,1.13371790602156,0.312,0.098,1.52343953688374e-09,"EN-Mature","CD164",0.242615631888614
1.42766303773056e-15,1.03148842037709,0.365,0.13,5.20882859315996e-11,"EN-Mature","C11orf74",0.242399778788617
1.60022808132575e-14,1.06863969648772,0.369,0.143,5.83843215471699e-10,"EN-Mature","TOMM5",0.241512571406224
8.10941191295716e-14,1.08359775307113,0.358,0.137,2.95871893644242e-09,"EN-Mature","SNRPB2",0.23947510342872
5.83098653144813e-13,1.20219793173998,0.287,0.088,2.12743543599885e-08,"EN-Mature","AC104162.2",0.239237388416256
2.83022350171134e-14,1.12722787230209,0.316,0.104,1.03260704459938e-09,"EN-Mature","AC104964.1",0.238972308928044
3.95628061571094e-10,1.79258872046276,0.162,0.029,1.44344898264214e-05,"EN-Mature","COL6A1",0.238414299821547
2.49193861307955e-11,1.41912113478033,0.233,0.065,9.09183802982075e-07,"EN-Mature","LINC00923",0.238412350643095
1.69122030340898e-13,1.09354070040916,0.381,0.163,6.17041727698766e-09,"EN-Mature","GRM8",0.238391872689196
1.55559675065345e-12,1.20057228656316,0.305,0.107,5.67559474475911e-08,"EN-Mature","FRG1",0.237713312739506
5.91125699461897e-15,1.00297059110309,0.458,0.221,2.15672211448673e-10,"EN-Mature","MTHFD2L",0.237704030091433
8.69765120063899e-14,1.12584343492477,0.318,0.107,3.17333804055313e-09,"EN-Mature","LHFPL2",0.237552964769127
3.77199480658019e-14,1.01132960290435,0.39,0.156,1.37621230518078e-09,"EN-Mature","STARD4",0.236651127079618
5.3647138825642e-12,1.28189314383456,0.278,0.094,1.95731586005355e-07,"EN-Mature","MIEN1",0.235868338465559
3.05860506999536e-11,1.40280526562892,0.249,0.081,1.11593205978781e-06,"EN-Mature","AC097512.1",0.235671284625658
1.17522131825093e-12,1.17188629883346,0.317,0.117,4.2877949796385e-08,"EN-Mature","SVIP",0.234377259766693
2.70515604187195e-09,1.77134794121521,0.181,0.049,9.8697618187698e-05,"EN-Mature","LINC02231",0.233817928240408
1.47302786097417e-14,1.00250786597871,0.372,0.14,5.37434215076425e-10,"EN-Mature","P3H2",0.23258182490706
7.23830325849348e-14,1.06687070590192,0.34,0.124,2.64089494386135e-09,"EN-Mature","UNC50",0.230444072474814
5.88117676790565e-10,1.64443185762399,0.182,0.042,2.14574734377038e-05,"EN-Mature","LINC02609",0.230220460067358
3.3760003285092e-08,2.13122681580733,0.134,0.026,0.00123173371985658,"EN-Mature","DUSP1",0.230172496107192
3.67086766732862e-13,1.19127171637619,0.278,0.085,1.33931606842485e-08,"EN-Mature","POP7",0.229915441260604
1.47118774813005e-11,1.32782159007834,0.245,0.072,5.3676284990525e-07,"EN-Mature","ZBTB10",0.229713135083552
7.29985679297312e-14,1.02274530738499,0.369,0.147,2.66335275091624e-09,"EN-Mature","GCA",0.227049458239467
4.48227508809552e-11,1.31887812504832,0.257,0.085,1.63535806589165e-06,"EN-Mature","AC130650.1",0.226847037508311
